tweet_id,text,negativereason_confidence,airline,retweet_count,negative_sentiment_score
569256055781240832,@united please don't take my membership away :(,0.3402,United,0,0.223
569253414971899905,"@united. please get me an economy plus seat. awful day of 2 cancelled flighted flights, after lots of planning.",1.0,United,0,0.199
569253382898126850,"@united has me #stranded (weather not to blame). 1hr+ hold to speak to an agent that doesn't understand the concept of time zones, thanks!",0.65,United,0,0.0
569253190551498752,@united but your system gave my seat away.now i'm 27l economy! not econ + seat. how did you give my plus seat away?,0.3571,United,0,0.0
569252759087685632,"@united yep—used that twice; no case id numbers assigned; just tried it again-get screen that says, “thank you for submitting your request”",0.3649,United,0,0.088
569252732940320768,@united please. you moved my seats and lost my upgrade. i had seat 20l. i have a ticket in my hand for 20l,0.6563,United,0,0.078
569250623427780608,@united hmmm...seems like this could be something to be changed to be more #flyerfriendly.,0.0,United,0,0.0
569249933271965696,@united any help is appreciated. that's a looong wait for help on something that's not his fault,0.6718,United,0,0.0
569249783216537601,@united my husband is supposed to fly rdu to iad then iad to fra leaving in 2 hours. you cancelled flighted his flight and there's a 1hr wait on phone,1.0,United,0,0.061
569249769421295616,@united is probably the least satisfactory airline i've ever been on. never fails to disappoint.,1.0,United,0,0.103
569249416462409729,@united not sure why u call it customer care.  should be customer we don't care,1.0,United,0,0.213
569249223897526272,@united who is in charge of making decisions over there? cancelled flightling flight ua1150 was unacceptable. i should be in #belize right now.,1.0,United,0,0.18
569248898071580672,@united i fly @americanair normally.  this doesn't happen to me with them.  i'll let your flyers provide their own feedback. thank you.,0.3575,United,1,0.0
569248000456970240,@united how about plowing the snow at a gate before the plane arrives so we don't sit for 45 minutes after an 8 hr flight.... fail,0.3455,United,0,0.116
569247029446119424,"@united ok so what is being done about my experience? my family had a terrible experience for $1,200. it's kind of like being robbed.explain",0.65,United,1,0.102
569246786440830977,@united great job losing one of my six bags on a direct flight.  don't know how you manage to do it.,1.0,United,0,0.095
569245240336330752,@united the worst customer service in denver.,1.0,United,0,0.345
569244295921692672,"@united ruined my day &amp; start trip sfo to gig. both legs changed, lost my paid upgrade &amp; 200 1st class seat &amp; moved me from econ + to econ",1.0,United,0,0.153
569244201021362176,@united now been on board with no movement for 25 min...wow this experience just keeps getting worse and worse,0.6421,United,0,0.321
569243889011281920,@united have an employee at the gate 15min before boarding like u expect ur customers to. be a competent company like ur rivals,1.0,United,0,0.0
569243676594941953,@united no wonder the cabin is filthy. #badservice,0.353,United,0,0.2
569243519652470784,"@united and then when we asked the stewardess to take the disinfectant wipe as trash she said, ""not with my hands!"" #badservice",0.6809,United,0,0.0
569243270745866240,@united i need #united to be a better airline!!,0.7125,United,1,0.0
569242387878428672,@united flight was cancelled flightled due to mechanical issues but when i ask for cab fare they say it was weather and can't help me,1.0,United,0,0.155
569242047917502464,"@united hi there, looks like my connection is delayed too so i'll make it. thanks!",0.0,United,0,0.089
569242037968445441,"@united luckily, i had my disinfectant wipes and did your job for you. you're welcome. #badservice",1.0,United,0,0.0
569241682283081728,@united you really should clean the food and coffee stains off of the area around the seats when new passengers come aboard. gross!,1.0,United,0,0.106
569239939776274433,@united since ua 1226 ord-ewr is delayed pushing it into meal time does that mean it will be catered with meals in first?,0.0,United,0,0.074
569239293429833728,@united help? invest more in your planes and your people and less in stock buybacks and executive pay. maybe then you would not disappoint.,0.3487,United,0,0.048
569238938042421249,@united roc flight cancelled flightled. love my snowy drive home with no useful substitutes,1.0,United,0,0.206
569238148032671744,@united correct?  what's correct?  sorry i'm lost,0.0,United,0,0.368
569237947033255936,@united that's a crazy long form! you need something other than a video?,0.6539,United,0,0.146
569237356622024704,@united i hope not to see the same issue on my return flight tomorrow,1.0,United,0,0.0
569236834783342593,@united flight just cancelled flightled. this is ridiculous,1.0,United,0,0.366
569236060615667713,@united i'm flying ua but *g with a3,0.0,United,0,0.0
569235954789015552,@united you shouldn't page o'head that it's best to call 1-800# - on hold 26+ mins,0.9286,United,0,0.0
569233531483918337,@united appreciate getting put on hold for 20min and then getting hung up on because i was requesting help for big group. i'll try #delta,1.0,United,0,0.0
569233434423353344,@united home is calgary can you get us there without the added expense of accommodations and meals.,0.0,United,0,0.0
569233335915925505,@united thank you for your reply.  my frustration is that spending a upgrade just puts you on a wait  list.,0.684,United,0,0.122
569233194723078144,@united @nathankillam or your staff could try not throwing the luggage around.,0.6631,United,0,0.0
569232650965102592,@united 4 of us are stranded   and flying from new orleans to huston tonight and we will be stuck there for two days. rather fly than wait.,0.6402,United,0,0.067
569232560330555393,@united hello i am flying first class and am behind 20 people on zone 1!!!!!  pls pass on to app dept - you should board 1st class first,0.3221,United,0,0.0
569232221397065728,"@united can't get anyone to deal with me in person. cowardly customer service, i can't be looked in the eyes by anyone.",1.0,United,0,0.102
569231984334995456,"@united nope. called, lost the seating preference i paid for, and here i still sit. we'll see what happens w/ my flight late flightr.",0.3304,United,0,0.0
569231858485080066,@united stuck in dc trying to get to denver. the engine shut down twice on us at the terminal. got any available flights for me?,0.3556,United,0,0.072
569229796401684480,@united nope.  no case id either time.,0.0,United,0,0.0
569228892638019585,@united yes 1427 cancelled flightled. moved to 333. i'll figure out car rental changes and such.,1.0,United,0,0.098
569228707203837952,"@united troubling news, time to raise the bar on legroom! http://t.co/nmbhngnmki",0.6729,United,0,0.243
569227372223811584,.@united thanks. hopefully this is easily resolved.,0.0,United,0,0.0
569226313220947969,@united terrible travel experience. traveled 8000 miles roundtrip but two cancelled flightlations of short hops cost me two days,1.0,United,0,0.203
569226228152053760,@united why are you charging people to see the freaking flight map? https://t.co/agpb45v8wt,0.3712,United,0,0.169
569225585181880320,@united my flight from mco has been delayed &amp; scheduled to arrive after my connection departs. what options do i have?,1.0,United,0,0.08
569225573773369344,@united is not a company that values it's customer &amp; after reading tweets to them i'm not the only one who feels that way #lostmybusiness,0.6707,United,0,0.0
569224849144418304,"@united i was insulted, disrespected and met with incompetence at every turn how about a voucher for a domestic round trip",0.645,United,1,0.327
569224824066842624,@united. day to iad and cvg to iad both cancelled flightled by united but all other airlines operating. friend stuck and now miss intl flight. help?,1.0,United,0,0.161
569222424236916736,@united already dm you my concern. pls check.,0.0,United,0,0.0
569221589822083072,@united well if you don't want your customers to be frustrated compensate them appropriately when you screw up royally!! #fakesincerity,0.7075,United,1,0.249
569219928957394944,"@united employees are the angriest, angst-iest group of people anywhere (except for tasha at check-in at iah.) @dad_or_alive",1.0,United,0,0.179
569219701001179138,@united but it's doubtful he'll fly united again and he will be traveling a lot as a sales manager covering all of north america,1.0,United,0,0.104
569218838190907393,@united they finally gave in a let him on. after they threatened to send him back to vegas on coach. thnx.,0.0,United,0,0.121
569217440250331136,@united worst customer non-service for sure!,1.0,United,0,0.328
569217317315354624,@united worst airline ever?,1.0,United,0,0.461
569217285593788416,@united same flight number different flight. i'm heading to mpls,0.0,United,0,0.0
569216055018704896,@united i will. i have to get to bangkok. i have just 17 days to spend with my husband in his mid deployment leave. like to get there asap,0.0,United,0,0.037
569215779830280192,@united just let the employees know that good service and a kind attitude towards customers is vital in this kind of business. thanks,0.6784,United,1,0.0
569215344948199424,@united need assistance. line is out the door and travelling with 3 kids.,0.6424,United,0,0.0
569213892980641792,@united friend at o'hare and can't get on flight bc they say no proof he bought 1st class tkt. he has boarding pass.,0.3371,United,0,0.078
569213503954915329,"@united right now at tropic air in san pedro, #belize. line out the door. all due to elected &amp; appointed hacks http://t.co/kkedjnrtwo”",0.6729,United,0,0.0
569213441694568448,@united i take it as a compliment that i was mistaken several times as a member of your staff on my flight... time to remove my scarf :),0.0,United,0,0.071
569213197485514752,"@united your new mileage policy is awful. before, i might have paid slightly more for united because of miles. now there's no difference.",0.6469,United,0,0.174
569212860665978880,@united can anyone assure me that the aircraft coming to denver had left it's previous destination? flight 3618,0.6685,United,0,0.0
569212318283771904,@united yes refund my ticket and give me email address to let u know what happened,0.708,United,0,0.0
569211645710495745,@united i would like 2 speak @united vp of #custexp jimmy samartzis! i sent a survey/email about my awful flight exp http://t.co/otfz7cyguq,0.3516,United,0,0.102
569211244693098496,"@united we are delayed in san pedro, belize. we are scheduled to fly out at 3pm from belize city to houston. will you wait please?",0.6197,United,0,0.066
569209958627016706,@united hello united. you should take care of your call center in mexico city office. terrible attitude from the lady who was helping me.,0.6753,United,1,0.094
569209543533699072,"@united great!  i'm guessing you were late flight to open, service is horrible, you're overcharging, and don't care that everyone is miserable.",1.0,United,0,0.287
569209084144005120,@united unbelievably disappointed. delay after delay. stop messing with my life.,0.6941,United,1,0.543
569208751972065280,@united what a really great &amp; flattering story about you! you should be very proud :) http://t.co/oktukjy92o (via @parachuteguy),0.6736,United,0,0.0
569207193377107968,@united i'm on snowy roads to bwi. i just called mileageplus &amp; told flight was cancelled flighted 1 1/2 hours ago. i rcvd no notification. pls help,0.6655,United,0,0.165
569206925046493184,@united i interviewed yesterday as a flight attendant i was the last person the recruiter said they lost my file n came back to interview me,0.6723,United,0,0.079
569205367575441408,"@united remember in business, a pleasant experience, means you will tell a friend. a bad experience means you will tell everyone you see",0.3619,United,0,0.11
569204255191490560,@united let me assure you my travel time is 4h2m not 5h2m #timezones #accuratetraveltimes #3rdtimethishashappened http://t.co/e0c9bi09cf,0.34,United,1,0.0
569204188334264320,@united u bums how do u lose the biggest bag on the flight,1.0,United,0,0.164
569203010410119168,@united is to airlines as @comcast @xfinity is to cable/internet,0.3469,United,0,0.0
569202773704646658,@united customers ✅. customer service ❌ http://t.co/qp6aw3nlip,1.0,United,0,0.0
569202656486432768,"@united great decision making skills flight ops iah bag makes a 10 minute connection and i don't, flight pushed early. disappointed!!!!",0.6621,United,0,0.106
569201516881448960,"meanwhile, they fucked my flight. @united: the festivities are already in full swing at the united fairway club, overlooking the 17th hole..",0.6408,United,0,0.141
569201109400555520,"@united in the process of purchasing ticket, when prices changed. unbelievable. #ripoffs #pricediscrimination",0.6638,United,0,0.0
569199524629110784,"@united although, i am stranded in chicago o'hare for another 8 hours. any chance your cracker-jack service team could provide a meal?",0.6709999999999999,United,0,0.0
569199095505690624,"@united all flights cancelled flighted :( trip refunded without difficulty, staff extremely helpful, no complaints! way to handle bad weather!",0.0,United,0,0.257
569197921150902272,@united 14 hours after landing in #atl &amp; i still do not have my bags...which means no clothes or makeup!!! #unitedairlines #nothappy,1.0,United,0,0.085
569197579956842496,@united #bullying in the #workforce not ok. get gate agents 2 work as a team. 2 against 1 is never cool. #delays #flights #unitedairlines,0.3684,United,1,0.198
569196241252282368,"@united really fucked my day up hilo to lax 2hr30min delay because of software? missed connection, getting home 8hrs late flightr no upgrade nothin",0.3417,United,1,0.343
569195472650268672,@united send someone to the customer service counter in person. dia concourse b across from gate b36a.,0.6484,United,0,0.0
569194996143755264,@united i'm not sure why i expected anyone to be here http://t.co/bnflhpxtmw,0.6652,United,1,0.133
569194348375613441,@united this is not true. gate agents 100% caused this. and we're not helpful. thanks for making me miss connection!! http://t.co/xaizw2isml,0.6667,United,0,0.33
569192902922006528,@united it's my 21st birthday and my sister is coming to celebrate but her flights keep cancelled flighting plz do all you can to get her here!!!!,0.6276,United,0,0.077
569192549170032640,@united what's the hold up with flight 6475 from slc to den??,1.0,United,0,0.0
569191838579429377,@united den-phx flight tomorrow cancelled flighted. asked for overnight 2nite in lax/sna. told not without paying. that's wrong,0.6768,United,0,0.089
569191687794270209,@united can you please follow for a dm?,0.0,United,0,0.0
569188967180058625,@united yeah that didn't happen!,0.6634,United,0,0.0
569188938012880896,@united why do i still not have my bags? they arrived @10am &amp;website says they're still at the airport..2 1/2 hours late flightr???!! #nothappy,1.0,United,0,0.0
569188792541818880,@united had a maintenance issue. stuck in geneva with meal voucher that won't even cover a plate flight of spaghetti. really.,0.3521,United,1,0.084
569187853412012032,@united hate when i get bumped out of the seat i've selected (&amp; empty row) and moved to another seat (non-empty). #1k #flt803 #nonupgrade!,0.3411,United,0,0.196
569186762947493888,"@united no announcement re extra baggage, ""find an empty bin"" down to aisle 20 back up with baggage to my seat row 7. your agents argueing",0.6635,United,0,0.134
569186566247051265,@united bags arrived - i sure miss the customer focused days when i used to fly @continentalair1 here's hoping @united wakes up,0.6785,United,1,0.052
569185842876571648,@united total bs.have 1st class seats for connecting flight. your crew late flight. we miss connection. had next plane. yet u don't honor it??,0.3564,United,0,0.162
569185594095509504,.@united too much info to share via tweet. please send me your name and contact info. happy to supply you with images and cs rep names.,0.6787,United,1,0.0
569184999900995585,@united once again your lack of customer service astounds me! you are the worst airline in the history of airlines! train your staff!,1.0,United,1,0.226
569184788784918528,@united extremely disappointed in #flight6831. united left crew and pssgrs stranded in rain @ gate with no cover. left psngrs 2 depart plane,0.6667,United,0,0.185
569183712606179329,"@united besides landing the plane, overall customer service experience has been poor. late flight and rude workers plus missing luggage",0.6636,United,1,0.306
569181132685574144,"fuck you, @united and your shitty fucking information http://t.co/scqujbvsta",0.6523,United,1,0.447
569179721549914112,@united how much does a ski bag cost to check?  bag contains 1 pair is skis and one pair of poles,0.0,United,0,0.0
569177940027674624,@united  no thanks,0.0,United,0,0.388
569172396680175616,"@united on sfo-&gt;aus ua343 2/17, is9jx1; my seat appears to have had a mite problem. dr recently confirmed over 50 bug bites were mites",0.6727,United,0,0.098
569172176214962176,"@united come on, reopen 1285 at ord and clear your growing dc backlog",0.3465,United,0,0.0
569172065724428288,"@united customer service: 16hr delay coupon can only be redeemed on website which has $200 higher prices than expedia, call wait time 55mins",0.66,United,1,0.084
569170903948500992,@united i'm strongly considering taking my business elsewhere. #unitedairlines,1.0,United,0,0.0
569170897606709250,"@united your website won't allow me to post the required document, i keep getting **were having technical difficulties**",0.7027,United,0,0.178
569169897906941952,"@united really needs to start upgrading their planes. no tvs &amp; then the ""inflight wifi"" is currently unavailable #unitedairlines",0.7027,United,0,0.1
569169887689641984,@united i am not digging the new mileage earning plan. i would earn about 1/3 of the miles i do now. any changes to the award ticket prices?,0.6737,United,0,0.0
569168955786600448,@united outsourcing ticket and gate agents at mia. ill advised. you did it in roc and service went downhill. keep employees and fliers first,0.3636,United,0,0.174
569168884798005248,@united was just hung up on by customer service after waiting 30 min on hold...guess that vacation's not happening? website wasn't working.,1.0,United,0,0.0
569168028014743552,@united bad idea to let 200 people back on the terminal with food vouchers but allow only 15 minutes to get anything.  long lines!! #ua1523,0.6706,United,0,0.08
569167347996495872,@united what's going on with the mileage plus accounts? login through username and email have been down for at least three days.,1.0,United,0,0.0
569165652876881920,@united what incentive do i have to give you another chance?,0.6589,United,0,0.0
569164614921019392,@united finally i get the right response. united must check this issue. ua 1514 ewr to puj on friday 02/20/15.,0.3627,United,0,0.0
569163885393154048,"@united @baldordash rebooked,arrived 8 hours late flightr.  last year 9 hrs to san diego and the no inflight entertainment!",0.3423,United,0,0.204
569163371746095104,@united lost bag in huston we leave for a bahamas cruise today from #nola and had to buy all new stuff. customer service is non existent,1.0,United,0,0.119
569162600237236224,@united site errored out at last step of changing award. now can't even pull up reservation. 60 minute wait time.  thanks @united!,0.6774,United,0,0.0
569161748286083073,@united you get a 2nd chance today as i fly to a'dam. let's see if you can redeem yourself after that last horrendous trip to the states.,0.68,United,0,0.117
569159333499576320,@united any last minute flight deals for your cute little #frequentflyer ??? :)))) my friday flight was cancelled flightled!!,0.0,United,0,0.08
569156387789361153,@united just had the worst customer service experience ever on united airlines,1.0,United,1,0.219
569155039983497216,@united airlines 1st &amp; only time i ever fly your airline! what a disgrace. @jimtrotter_nfl i should've listened to your tweet! #horrible,0.6593,United,0,0.25
569154879484235776,"@united diverged to burlington, vermont. this sucks.",0.6646,United,0,0.269
569153669867945984,@united officially has the most inefficient boarding procedure. there is no reason it should take 45 mins to board a plane!,0.3551,United,1,0.091
569153491983327232,@united 3 hours of sitting in the plane that hasn't left the gate yet. 6 more hours of actual flying left.,1.0,United,0,0.0
569152740414218240,@united i sent my details to the customer care link you sent me almost a month ago and no response.,1.0,United,0,0.087
569150031216779266,@united terrible service for military members and their families. #ridiculous #unitedairlines,1.0,United,0,0.341
569149498183659520,@united my flight was cancelled flighted and i'm needing some help reflight booking problems.,1.0,United,0,0.233
569147852217135104,"@united i was, just very surprised it took over 15 mins. never experienced anything like that on 1k number",0.6392,United,0,0.09
569144072843063296,@united i'm afraid not... i fly or service every week and i'm just unhappy..spend too much money to be unhappy,0.6589,United,0,0.119
569143454434926592,"@united if you're going to cancelled flight flights today, do everyone a favor and get on it now. don't stall the inevitable.",0.6817,United,0,0.074
569143406724837376,@united your plane's been waiting at the gate for two hours with all passengers onboard in their cramped seats. yuck.,1.0,United,0,0.0
569140808227672064,"@united 
flight ua1665 got delayed 2 hours due to a mechanical issue...could use a free drink or 3 to make up for this inconvenience",1.0,United,0,0.155
569140362025050112,@united his cell phone record needs to be checked to see who did conversed with. i trust the faa can handle this better.,0.6513,United,1,0.0
569139586124910593,@united 15.99 for wireless?  was 6.99 epic #fail . #greedy #piggy you are the worst!,0.6489,United,0,0.425
569139480101314560,@united have you inspected the picture? routine aircraft check while on his cell phone? what will the faa &amp; nyt say ? http://t.co/bngpli8jt6,0.6464,United,1,0.0
569134299024367616,"@united your ""airserv"" contractors aren't worth a wet damn. 30min late flight, still not done w bags on ua1566. they made checkin a calamity.",0.3705,United,1,0.155
569134266052816897,@united will never fly with you again! terrible service!! ruined our entire vacation!! #lostsuitcase #noreimbursement,0.3796,United,0,0.332
569130479690981376,"@united web app won't let me upgrade seats, call center wait time is 20 minutes plus, just want to get more legroom but it's a pita",0.6758,United,0,0.15
569129269139537920,@united 132 characters does not cover my reasons i'm afraid,0.6842,United,1,0.0
569128289178152960,@united while busy on his cell phone ???,0.35,United,0,0.0
569125947200413696,"@united really, fill out a form about my flight experience? i sent an email to the 1k email address.",0.3464,United,0,0.0
569125711556042752,"@united: ""left gate 5 minutes early."" 
my thoughts: ""that doesn't count if you sit on the tarmac for a half hour."" #comeonpeople",0.3342,United,0,0.0
569125033509048320,@united on flight 1665 but it's not departing! website says delayed due to operational difficulties-what does that mean?,1.0,United,0,0.129
569121422817112065,"@united do you teach your gate agents 2 lie? or do they just learn on their own? there was overhead space for my bag,  didn't have to check",0.6646,United,0,0.0
569119503516246016,@united i booked lh via ua.  however at gate they rebooked me to a late flightr lh flight.  now that flight didnt earn pqd for me.  how do i get it,0.6523,United,0,0.0
569117696610185217,@united coupled with self-service policies/cost cutting exacerbates the noted issues. (3/3),1.0,United,0,0.113
569116934379323392,"@united i appreciate the immediate offer, but suspect it is more long-term issue/not simple fix. also, ski/bootbag policy is awkward at best",0.3368,United,0,0.15
569116399039344640,"@united it isnt simple issue, generally how you set up check in/baggage policies at logan and general unhelpfulness of employees in early am",0.6536,United,0,0.0
569115097198690305,@united terrible illogical re-route after cancelled flightled connection. then made me pay to check bag. then lost bag. #ual,1.0,United,0,0.344
569114239996076032,@united i already follow you. one of you 800-number agents rebooked me. went from a 777 to an a320. ugh.,0.3441,United,0,0.119
569105159764242433,@united never fails to have delayed flights 😡,1.0,United,0,0.146
569102054922129409,"@united yes, myself and about 200 other people also.",1.0,United,0,0.0
569098396914421763,@united it's been booked into first class with curbside delivery 24 hours from now. i'm counting on it! #teamusa,0.3526,United,0,0.0
569094744615157760,@united is ridiculous! ua6 delayed for 3.5 hours and counting. should have booked with a diff airline that takes it seriously #unitedsucks,1.0,United,0,0.235
569089890173874176,@united at msp w/3 employees trying to check in several hundred and the line is crazy might miss our plane be sure to thank these employees,1.0,United,0,0.123
569088814184079361,@united stellar customer service. you have earned my business by your attention to detail.,0.0,United,0,0.0
569086687336222720,@united i do i was on ua 495 lax to den - we are scheduled to land lax @ 7:38 am - please rebook to denver - best flight,0.3444,United,0,0.0
569085424498446337,@united  no first class passenger should have to pay for inflight wifi.,0.705,United,0,0.234
569079375296999424,"@united my flight out of bgm cancelled flightled last night, i get a hotel voucher, but had to pay for a cab back. worse cab experience ever",1.0,United,0,0.226
569078346660900864,"@united's first flight (4651, to #iah) from #iad is delayed...because no one hooked up ground power to the plane. get it together, folks.",1.0,United,0,0.091
569078332278513665,"@united  ua 1706 there is no way a plane ""loses its software"" i believe you decided to do an upgrade...",0.3423,United,0,0.185
569077766022246400,@united already missed connection... ua 495,0.6689,United,0,0.244
569077393886810112,@united typically once you get the problem fixed - then the crew expires - and the delay turns into a cancelled flight...,0.3404,United,0,0.252
569076717689524224,"@united ua 1706 delayed again - i get charged $600 if late flight by you - you say ""oh well""",1.0,United,0,0.15
569075352888176640,"@united friend stuck in bus on runway at pek with two small kids no customer service, no explanation, kids crying, awful service.",0.6774,United,0,0.373
569059097632337920,@united yes to more food! add some gluten free options while you're at it,0.0,United,0,0.0
569058014650433536,@united no. u guys suck. i'll never fly with u again. and ur supervisors suck too.,1.0,United,0,0.269
569056573731020800,@united on a flight to new york! love the quality planes on united!! #wtf #crappy #aviation #newyork http://t.co/zv6cfpohl5,0.3436,United,0,0.238
569055189988024320,@united @paigeworthy : page united values your tweet b/c it's so rare that they receive tweets complimenting their service...most are fake.,0.0,United,0,0.101
569049391337578496,@united yes there is when you keep getting the same robotic answer.,1.0,United,0,0.0
569035887956271104,@united bad customer service  to nyc a few weeks ago. thinking of moving on,1.0,United,0,0.191
569035174328934401,@united @danahajek : united's ceo has decided to outsource and or push out more and more of their skilled and loyal employees..lack of staff,0.6437,United,0,0.0
569034721683861505,"@united i mean, your employees were really nice as i literally sobbed?",0.36,United,0,0.163
569034282485698560,"@united @danahajek : she means to say there has been so many complaints today (this week, this month) that she can't respond b/c she's alone",1.0,United,0,0.167
569033988855037952,@united i was flying home for a 9:30am event tomorrow. you pushed back my flight. now i have a $400 ticket that won't get me home in time.,0.3222,United,0,0.0
569030219438239744,@united - you delayed our departure by 2 hrs to wait for passengers from another flight that was late flight! unacceptable!!,1.0,United,1,0.217
569026124484706304,@united flight 1136 from chicago to houston over 2 hours and no pretzels or peanuts?! seriously about passed out.,0.3929999999999999,United,0,0.182
569024126641311744,@united - after having to now tag my own bags at the airport i was hoping they would actually arrive with me - here's hoping they arrive,1.0,United,0,0.0
569021768788090881,@united i had planned to book additional flights tonight but after 1 1/2 hrs working on one trip i'm worn out! #enoughisenough,0.3405,United,0,0.124
569020829033492480,@united so much for being here to help. very disappointed in your customer service.,1.0,United,1,0.171
569017631602139137,@united your system is down and after being on hold for over 20 mins -mia tells me she is going to charge a flight booking problems fee?! customer service?,1.0,United,1,0.162
569017218316369921,.@united i took a screenshot and emailed it to myself. let's dm and figure this out.,0.0,United,0,0.0
569015669347319808,@united she 👏 won't 👏 be 👏 at 👏 my 👏 wedding 👏. this is an irreplaceable milestone. there's no reflight booking problems. how can we be repaid for this?,0.6222,United,1,0.12
569014098811351040,@united brothers luggage was lost on copa airlines flight 635. he's competing sunday for the 2015 panamerican cross country cup. please help,1.0,United,0,0.082
569012492598251520,@united on last flight of the day no less. i am now driving 4 hours to aspen thru a snowstorm thx to your teams lack of customer empathy,0.6415,United,1,0.133
569011846432366592,@united brothers baggage was lost on route to 2015 panamerican cross country cup championship in columbia. his race is sunday. please help.,0.6514,United,0,0.077
569011727532032001,@united yes there were plenty of seats available.  so why did vicky thomas refuse to give one to a million mile flyer?,0.3404,United,1,0.082
569011185439285248,"@united funny, both my flights yesterday were delayed because of mechanical issues. rotten luck to get 2 planes in a row with ""issues""...",1.0,United,0,0.163
569011048843313153,@united that would have been nice earlier  today. too late flight now. i hope.,0.3431,United,0,0.0
569010309085536257,@united waiting 12 mins and counting to get through to global services....something going on?,0.7014,United,0,0.0
569009316490911745,@united no still trying to get home.,0.6501,United,0,0.22
569008708174262272,@united also your at-gate monitor showed 23 empty seats,1.0,United,0,0.155
569008601009762305,@united that is not what your reservations desk just told me.  they said there were plenty of seats,0.6804,United,0,0.0
569007629868998656,"@united very exasperating i'm having a difficult time with flight booking problems as the error message says you're undergoing maintenance. really, now?",0.6939,United,0,0.275
569007103542587392,"@united @scvpools 
please call me at 310-795-2210.",0.0,United,0,0.0
569006044782800896,@united lax29108m make it happen please else on a cruise with no luggage tomorrow,0.6651,United,0,0.12
569005870463344640,@united no i did not make connection.  your stellar employee vicky thomas refused to board me even though 23 empty seats on plane,1.0,United,0,0.221
569005718365298689,@united of course. that was the start of my trip 3 wks. ago. its gone further downhill on my return.,0.6652,United,0,0.0
569004759069421568,@united no u don't,0.6473,United,0,0.314
569003577613512704,"@united how much longer will it take? it a guitar, not a royal commission!",0.6498,United,0,0.0
568999888043638785,"@united sure, but 8 different texts changing time &amp; gate (especially locations across the entire concourse). that just seemed a little off.",0.3376,United,0,0.0
568998609590419456,@united you know what would be awesome? providing us with complimentary entertainment on your flights. especially those longer than 6 hours.,0.0,United,0,0.0
568995256525398016,"@united to late flight now, but in future flights, train staff better to handle emergency situations, and ground staff in customer service",0.6776,United,0,0.121
568990399814987777,@united stuck in this airport 12 hours in standbys cuz the pilot showed up late flight in pjs &amp; i missed my connectin flight. pj's i tell u! #nyfw,1.0,United,0,0.135
568989460618203136,@united if i wait i'll lose the flight. so frustrating.,0.6632,United,1,0.397
568988757954678784,@united it most certainly was not.,0.7172,United,0,0.0
568988032067616768,@united its available online i just can't figure out how to do it to guarantee same flight,0.0,United,0,0.0
568987808792223744,@united trying to book flight w/miles. was on hold for 50m before i gave up. need to get 6 on same flight using two diff # and pay 4 1tix,0.6374,United,1,0.043
568987303302950913,"@united that's the tweet u choose to answer, to tell me you're not liable?! #youretheworst #neveragain",0.7128,United,1,0.0
568986895268519936,@united y not? you're the reason we're in houston and not nyc tonight. it took the plane an hour to take off - no explanations or sorry.,1.0,United,1,0.073
568986491608834048,@united you need to follow me so i can dm you to give you the info,0.0,United,0,0.0
568985883589906432,"@united @airlines. agents arguing about check bag announcement. looked for room until seat 20, gave up and walked back to seat 7.unnecessary",0.6968,United,0,0.116
568984515298922496,"@united you should change your name to united incompetence. no flight until monday, have to take a 7 hour drive now to get to my flight!",0.6806,United,0,0.165
568984098909237248,"@united not even mentioning how rude the customer service was to us. as a business owner, i'd be mortified if my employees acted as yours",1.0,United,1,0.104
568983296018751491,@united has time to respond to everyone else's complaints but not mine. you just lost a customer,1.0,United,1,0.232
568982505551851520,"@united ""most likely"" makes it sound like you have no idea, which is not how i want my flights to be. please use facts thanks.",0.6731,United,1,0.104
568982253553844225,@united tell me something i don't know...not #keepingit100 #weaktea,0.6738,United,1,0.0
568979198007595008,@united the wait time for a baggage question is 60 minutes that's crazy is there a limit to the amount of bags i can bring internationally,0.3379,United,0,0.082
568977696786673664,“@united: @leigh_emery we don't like to hear this. is there anything we can help with? thanks. ^ey” another empty offer for help.,0.3531,United,1,0.134
568976619089620992,@united i'm try to upgrade my seats to first class but the wait time on the phone is 40 minutes... can you help?,0.6899,United,1,0.0
568976326666768384,@united ua7985 is a coshared flight w/ ana. unable to check in 24 hrs prior.,0.6613,United,0,0.0
568976065210806272,@united never flying with you guys ever again. the customer service is piss poor at best.,1.0,United,1,0.234
568975398236659712,@united when a 2 hour flight turns into a 3:30 ordeal...sigh,1.0,United,0,0.0
568973797262372866,@united where are our luggages? with a group and over 20 luggages are lost,1.0,United,1,0.135
568973634087165953,"@united assistance with what, the attitude of your staff no matter which airport we are at?",1.0,United,1,0.06
568971802015170560,@united when will i hear? guitar was damaged in december. i use my guitar to earn a living. get your act together!,0.6603,United,0,0.123
568970614238617600,@united i was on hold for over 20 minutes and was talking to one of your employees. i asked him for name or id # and he hung up in my face!,0.6492,United,1,0.0
568969371118391296,@united i hope so but i've received no help so far. i've been on hold for more than an hour. can someone speak to me?,1.0,United,0,0.1
568968761954443264,"@united tried other flight options as per weblink, non available for next 2 days, frustrating #notgoodenough #poorservice",0.6989,United,2,0.14
568968480717983744,@united you asked me to dm then ignore them. please assist in changing to another flight today- 21 feb fra to mco avoiding iad.,0.6966,United,0,0.163
